App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,cat_ART_AND_DESIGN,cat_AUTO_AND_VEHICLES,cat_BEAUTY,cat_BOOKS_AND_REFERENCE,cat_BUSINESS,cat_COMICS,cat_COMMUNICATION,cat_DATING,cat_EDUCATION,cat_ENTERTAINMENT,cat_EVENTS,cat_FAMILY,cat_FINANCE,cat_FOOD_AND_DRINK,cat_GAME,cat_HEALTH_AND_FITNESS,cat_HOUSE_AND_HOME,cat_LIBRARIES_AND_DEMO,cat_LIFESTYLE,cat_MAPS_AND_NAVIGATION,cat_MEDICAL,cat_NEWS_AND_MAGAZINES,cat_PARENTING,cat_PERSONALIZATION,cat_PHOTOGRAPHY,cat_PRODUCTIVITY,cat_SHOPPING,cat_SOCIAL,cat_SPORTS,cat_TOOLS,cat_TRAVEL_AND_LOCAL,cat_VIDEO_PLAYERS,cat_WEATHER
6384,HEALTH_AND_FITNESS,4.4,7586,45.0,500000,1,0.0,1,62,2018-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7415,HEALTH_AND_FITNESS,4.3,2885,14.0,100000,1,0.0,1,62,2012-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6115,HEALTH_AND_FITNESS,4.6,48226,28.0,1000000,1,0.0,1,62,2018-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6116,HEALTH_AND_FITNESS,4.6,1026,29.0,10000,0,3.99,1,62,2018-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,HEALTH_AND_FITNESS,4.9,28945,12.0,500000,1,0.0,4,62,2018-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,HEALTH_AND_FITNESS,4.4,11506,15.0,100000,1,0.0,1,62,2018-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6385,HEALTH_AND_FITNESS,4.3,1288,31.0,100000,1,0.0,1,62,2018-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7811,HEALTH_AND_FITNESS,4.1,6826,14.0,1000000,1,0.0,1,62,2018-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,HEALTH_AND_FITNESS,4.6,111450,14.0,5000000,1,0.0,1,62,2018-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7411,HEALTH_AND_FITNESS,4.8,19543,14.0,100000,0,2.99,1,62,2018-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7804,HEALTH_AND_FITNESS,4.7,11689,20.0,500000,1,0.0,1,62,2018-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5134,HEALTH_AND_FITNESS,4.6,77563,39.0,10000000,1,0.0,1,62,2018-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9214,HEALTH_AND_FITNESS,4.3,5499,94.0,100000,1,0.0,1,62,2018-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3168,HEALTH_AND_FITNESS,4.4,70769,35.0,5000000,1,0.0,1,62,2018-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7072,HEALTH_AND_FITNESS,4.4,2107,14.0,100000,0,2.99,1,62,2015-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7129,HEALTH_AND_FITNESS,4.6,48286,14.0,1000000,1,0.0,1,62,2018-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6392,HEALTH_AND_FITNESS,4.3,26652,41.0,1000000,1,0.0,1,62,2018-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5427,HEALTH_AND_FITNESS,4.6,71269,49.0,1000000,1,0.0,1,62,2018-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8340,HEALTH_AND_FITNESS,4.6,20301,22.0,1000000,1,0.0,1,62,2018-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6394,HEALTH_AND_FITNESS,4.5,93691,14.0,5000000,1,0.0,1,62,2018-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,HEALTH_AND_FITNESS,4.6,56145,23.0,1000000,1,0.0,1,62,2018-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4027,HEALTH_AND_FITNESS,4.6,20326,28.0,1000000,1,0.0,4,62,2018-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4413,HEALTH_AND_FITNESS,4.5,12955,7.2,1000000,1,0.0,4,62,2018-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7131,HEALTH_AND_FITNESS,4.1,2681,6.5,500000,1,0.0,1,62,2018-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7993,HEALTH_AND_FITNESS,4.6,4102,24.0,500000,1,0.0,2,62,2018-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6797,HEALTH_AND_FITNESS,4.5,40296,14.0,1000000,1,0.0,1,62,2018-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9113,HEALTH_AND_FITNESS,4.5,121838,15.0,5000000,1,0.0,1,62,2018-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4826,HEALTH_AND_FITNESS,4.1,62616,14.0,5000000,1,0.0,4,62,2018-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6040,HEALTH_AND_FITNESS,4.4,12858,55.0,500000,1,0.0,1,62,2018-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8844,HEALTH_AND_FITNESS,4.2,34356,14.0,1000000,1,0.0,1,62,2018-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7539,HEALTH_AND_FITNESS,4.5,50679,38.0,1000000,1,0.0,1,62,2018-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,HEALTH_AND_FITNESS,4.3,16943,32.0,1000000,1,0.0,1,62,2018-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9298,HEALTH_AND_FITNESS,4.0,267,14.0,50000,1,0.0,4,62,2018-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8553,HEALTH_AND_FITNESS,4.6,623,40.0,50000,1,0.0,2,62,2017-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9019,HEALTH_AND_FITNESS,4.5,27396,59.0,1000000,1,0.0,3,62,2018-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7746,HEALTH_AND_FITNESS,4.5,75571,14.0,1000000,1,0.0,1,62,2018-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9188,HEALTH_AND_FITNESS,4.6,117176,14.0,5000000,1,0.0,1,62,2018-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8286,HEALTH_AND_FITNESS,4.4,70416,23.0,5000000,1,0.0,1,62,2018-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,HEALTH_AND_FITNESS,4.7,15674,6.1,1000000,1,0.0,1,62,2018-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4570,HEALTH_AND_FITNESS,4.4,14402,14.0,1000000,1,0.0,1,62,2018-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9134,HEALTH_AND_FITNESS,4.2,100406,14.0,10000000,1,0.0,1,62,2018-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4479,HEALTH_AND_FITNESS,4.6,28951,60.0,1000000,1,0.0,1,62,2018-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5885,HEALTH_AND_FITNESS,4.4,69395,14.0,10000000,1,0.0,1,62,2018-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,HEALTH_AND_FITNESS,4.5,27439,19.0,1000000,1,0.0,1,62,2018-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,HEALTH_AND_FITNESS,4.0,2490,3.8,500000,1,0.0,2,62,2017-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6456,HEALTH_AND_FITNESS,4.6,24094,18.0,1000000,1,0.0,1,62,2018-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6396,HEALTH_AND_FITNESS,4.1,18539,57.0,1000000,1,0.0,1,62,2018-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,HEALTH_AND_FITNESS,4.0,3061,5.5,100000,1,0.0,1,62,2016-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9020,HEALTH_AND_FITNESS,4.4,20547,5.7,1000000,1,0.0,1,62,2017-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5698,HEALTH_AND_FITNESS,4.1,3405,51.0,100000,1,0.0,1,62,2018-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104,HEALTH_AND_FITNESS,3.5,217,9.4,50000,1,0.0,4,62,2017-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5135,HEALTH_AND_FITNESS,4.3,7895,3.3,500000,1,0.0,1,62,2018-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,HEALTH_AND_FITNESS,4.5,32606,14.0,1000000,1,0.0,1,62,2018-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4566,HEALTH_AND_FITNESS,4.2,1324,4.0,100000,1,0.0,1,62,2018-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5885,HEALTH_AND_FITNESS,4.4,69395,14.0,10000000,1,0.0,1,62,2018-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,HEALTH_AND_FITNESS,4.5,27439,19.0,1000000,1,0.0,1,62,2018-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,HEALTH_AND_FITNESS,4.0,2490,3.8,500000,1,0.0,2,62,2017-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6289,HEALTH_AND_FITNESS,4.5,126017,4.3,5000000,1,0.0,1,62,2018-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6456,HEALTH_AND_FITNESS,4.6,24094,18.0,1000000,1,0.0,1,62,2018-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9020,HEALTH_AND_FITNESS,4.4,20547,5.7,1000000,1,0.0,1,62,2017-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3871,HEALTH_AND_FITNESS,4.1,2469,3.6,100000,1,0.0,1,62,2014-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,HEALTH_AND_FITNESS,4.0,3061,5.5,100000,1,0.0,1,62,2016-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6396,HEALTH_AND_FITNESS,4.1,18539,57.0,1000000,1,0.0,1,62,2018-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5698,HEALTH_AND_FITNESS,4.1,3405,51.0,100000,1,0.0,1,62,2018-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,HEALTH_AND_FITNESS,4.5,32606,14.0,1000000,1,0.0,1,62,2018-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104,HEALTH_AND_FITNESS,3.5,217,9.4,50000,1,0.0,4,62,2017-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5135,HEALTH_AND_FITNESS,4.3,7895,3.3,500000,1,0.0,1,62,2018-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4566,HEALTH_AND_FITNESS,4.2,1324,4.0,100000,1,0.0,1,62,2018-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5885,HEALTH_AND_FITNESS,4.4,69395,14.0,10000000,1,0.0,1,62,2018-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7725,HEALTH_AND_FITNESS,4.5,14394,9.9,500000,1,0.0,1,62,2017-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7410,HEALTH_AND_FITNESS,4.4,26540,43.0,1000000,1,0.0,1,62,2017-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5119,HEALTH_AND_FITNESS,3.7,1812,37.0,100000,1,0.0,1,62,2018-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,HEALTH_AND_FITNESS,4.3,13724,14.0,1000000,1,0.0,1,62,2017-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6861,HEALTH_AND_FITNESS,4.5,10253,14.0,500000,1,0.0,4,62,2018-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7416,HEALTH_AND_FITNESS,4.6,4642,40.0,100000,1,0.0,1,62,2017-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9062,HEALTH_AND_FITNESS,4.7,16570,73.0,500000,1,0.0,1,62,2018-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6115,HEALTH_AND_FITNESS,4.6,48226,28.0,1000000,1,0.0,1,62,2018-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5388,HEALTH_AND_FITNESS,4.6,20161,14.0,1000000,1,0.0,1,62,2018-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7726,HEALTH_AND_FITNESS,4.0,2894,23.0,500000,1,0.0,2,62,2017-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,HEALTH_AND_FITNESS,4.4,5038,10.0,500000,1,0.0,1,62,2018-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,HEALTH_AND_FITNESS,4.4,11506,15.0,100000,1,0.0,1,62,2018-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7126,HEALTH_AND_FITNESS,4.8,31665,8.4,1000000,1,0.0,1,62,2018-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,HEALTH_AND_FITNESS,4.2,13799,14.0,500000,1,0.0,4,62,2018-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,HEALTH_AND_FITNESS,4.6,111455,14.0,5000000,1,0.0,1,62,2018-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7541,HEALTH_AND_FITNESS,4.1,111462,14.0,5000000,1,0.0,1,62,2018-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9059,HEALTH_AND_FITNESS,4.4,57634,41.0,1000000,1,0.0,1,62,2018-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8051,HEALTH_AND_FITNESS,4.3,8576,14.0,1000000,1,0.0,1,62,2018-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7804,HEALTH_AND_FITNESS,4.7,11689,20.0,500000,1,0.0,1,62,2018-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5134,HEALTH_AND_FITNESS,4.6,77563,39.0,10000000,1,0.0,1,62,2018-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3168,HEALTH_AND_FITNESS,4.4,70769,35.0,5000000,1,0.0,1,62,2018-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8878,HOUSE_AND_HOME,4.8,3167,7.5,100000,1,0.0,1,65,2018-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,HOUSE_AND_HOME,4.2,27386,11.0,1000000,1,0.0,1,65,2018-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7372,HOUSE_AND_HOME,4.1,65913,7.7,5000000,1,0.0,1,65,2018-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,HOUSE_AND_HOME,4.1,24977,21.0,1000000,1,0.0,1,65,2018-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5222,HOUSE_AND_HOME,4.0,6000,18.0,1000000,1,0.0,1,65,2018-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,HOUSE_AND_HOME,4.3,37711,40.0,1000000,1,0.0,1,65,2018-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5705,HOUSE_AND_HOME,4.3,174,8.7,10000,1,0.0,1,65,2018-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4906,HOUSE_AND_HOME,3.7,2758,8.6,500000,1,0.0,1,65,2018-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9215,HOUSE_AND_HOME,3.7,1437,11.0,100000,1,0.0,1,65,2018-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5665,HOUSE_AND_HOME,4.2,7573,18.0,1000000,1,0.0,1,65,2018-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,HOUSE_AND_HOME,4.5,8481,7.5,1000000,1,0.0,1,65,2018-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4886,HOUSE_AND_HOME,4.3,10054,9.1,1000000,1,0.0,1,65,2018-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,HOUSE_AND_HOME,3.9,10117,13.0,1000000,1,0.0,1,65,2018-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5861,HOUSE_AND_HOME,4.6,39189,11.0,1000000,1,0.0,1,65,2018-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,HOUSE_AND_HOME,4.3,3522,15.0,100000,1,0.0,1,65,2018-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8616,HOUSE_AND_HOME,4.4,71419,11.0,5000000,1,0.0,1,65,2018-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7400,HOUSE_AND_HOME,4.6,36857,19.0,1000000,1,0.0,1,65,2018-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,HOUSE_AND_HOME,4.5,39123,11.0,1000000,1,0.0,1,65,2018-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9574,HOUSE_AND_HOME,3.8,14653,11.0,1000000,1,0.0,1,65,2018-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9211,HOUSE_AND_HOME,4.3,12,5.1,5000,1,0.0,1,65,2018-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3156,HOUSE_AND_HOME,4.4,23013,26.0,5000000,1,0.0,1,65,2018-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2912,HOUSE_AND_HOME,4.7,114,8.3,10000,1,0.0,4,65,2018-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629,HOUSE_AND_HOME,3.4,287,27.0,100000,1,0.0,1,65,2018-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6315,HOUSE_AND_HOME,4.3,4435,7.9,500000,1,0.0,1,65,2016-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5214,HOUSE_AND_HOME,4.3,43800,11.0,1000000,1,0.0,1,65,2018-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7511,HOUSE_AND_HOME,4.0,4281,27.0,100000,1,0.0,1,65,2018-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7433,HOUSE_AND_HOME,4.0,7508,5.1,1000000,1,0.0,1,65,2018-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
